obj_regio1,obj_newlyConst,obj_yearConstructed,obj_firingTypes,obj_cellar,obj_houseNumber,obj_livingSpace,geo_krs,obj_condition,obj_street,geo_plz,obj_noRooms,obj_telekomInternetProductAvailable,obj_barrierFree,obj_regio3,obj_livingSpaceRange,obj_telekomUploadSpeed,obj_telekomDownloadSpeed,obj_purchasePrice,obj_purchasePrice_per_qm
Niedersachsen,n,1996.0,gas,n,no_information,178.0,Hannover_Kreis,well_kept,no_information,30826.0,5.0,True,n,Garbsen,5.0,40.0,100.0,459000.0,2578.6516853932585
Niedersachsen,n,1937.0,gas,n,no_information,130.34,Wilhelmshaven,no_information,no_information,26384.0,5.0,False,n,other,3.0,,,250000.0,1918.060457265613
Niedersachsen,n,1986.0,gas,y,no_information,107.0,Hameln_Pyrmont_Kreis,no_information,no_information,31789.0,4.0,True,n,Hameln,2.0,40.0,100.0,179000.0,1672.8971962616822
Niedersachsen,n,1957.0,gas,y,no_information,112.75,Emden,no_information,no_information,26723.0,5.0,True,n,other,2.0,,,129500.0,1148.5587583148558
Niedersachsen,n,1848.0,oil,n,no_information,188.0,Osnabrück_Kreis,well_kept,no_information,49626.0,6.0,True,n,other,6.0,2.4,16.0,299000.0,1590.4255319148936
Niedersachsen,n,1900.0,gas,n,no_information,130.0,Hannover_Kreis,well_kept,no_information,30826.0,6.0,True,n,Garbsen,3.0,40.0,100.0,395000.0,3038.4615384615386
Niedersachsen,n,1992.0,oil,n,no_information,257.0,Schaumburg_Kreis,well_kept,no_information,31737.0,9.0,True,n,Rinteln,7.0,40.0,100.0,395000.0,1536.964980544747
Niedersachsen,n,2004.0,gas,n,no_information,225.0,Celle_Kreis,well_kept,no_information,29353.0,5.0,True,n,other,7.0,40.0,100.0,445000.0,1977.7777777777778
Niedersachsen,n,2003.0,gas,n,no_information,120.0,Hameln_Pyrmont_Kreis,well_kept,no_information,31848.0,4.0,True,n,Bad_Münder_am_Deister,2.0,40.0,100.0,329500.0,2745.8333333333335
Niedersachsen,n,1978.0,gas,y,no_information,335.15,Schaumburg_Kreis,well_kept,no_information,31737.0,13.0,True,n,Rinteln,8.0,40.0,100.0,270000.0,805.6094286140535
Niedersachsen,n,1966.0,gas,n,no_information,180.0,Emsland_Kreis,no_information,no_information,26871.0,7.0,True,n,Papenburg,5.0,2.4,16.0,209000.0,1161.111111111111
Niedersachsen,n,1890.0,gas,n,no_information,250.0,Hannover_Kreis,no_information,no_information,31515.0,6.0,True,n,Wunstorf,7.0,40.0,100.0,300000.0,1200.0
Niedersachsen,n,1900.0,oil,y,no_information,260.0,Goslar_Kreis,well_kept,no_information,38704.0,10.0,True,n,other,7.0,40.0,100.0,210000.0,807.6923076923077
Niedersachsen,n,1967.0,gas,y,no_information,130.0,Oldenburg_Kreis,no_information,no_information,27777.0,6.0,True,n,Ganderkesee,3.0,2.4,16.0,378000.0,2907.6923076923076
Niedersachsen,n,1968.0,gas,y,no_information,120.0,Hannover_Kreis,mint_condition,no_information,30890.0,3.0,True,n,Barsinghausen,2.0,40.0,100.0,375000.0,3125.0
Niedersachsen,n,1952.0,gas,y,no_information,112.0,Braunschweig,need_of_renovation,no_information,38108.0,6.0,True,n,other,2.0,40.0,100.0,275000.0,2455.3571428571427
Niedersachsen,n,1950.0,gas,y,no_information,148.0,Cuxhaven_Kreis,no_information,no_information,27612.0,7.0,True,n,Loxstedt,4.0,10.0,50.0,175000.0,1182.4324324324325
Niedersachsen,n,1977.0,oil,y,no_information,136.0,Cuxhaven_Kreis,need_of_renovation,no_information,21762.0,4.0,True,n,other,3.0,2.4,16.0,259000.0,1904.4117647058824
Niedersachsen,n,2015.0,gas,n,no_information,180.0,Oldenburg_Kreis,mint_condition,no_information,27793.0,5.0,False,n,Wildeshausen,5.0,,,595000.0,3305.5555555555557
Niedersachsen,n,2003.0,district_heating,n,no_information,116.0,Wolfsburg,well_kept,no_information,38442.0,5.0,True,y,other,2.0,2.4,6.0,409000.0,3525.862068965517
Niedersachsen,n,1965.0,gas,y,no_information,112.0,Celle_Kreis,mint_condition,no_information,29308.0,3.0,True,n,Winsen_Aller,2.0,2.4,16.0,269000.0,2401.785714285714
Niedersachsen,n,2003.0,district_heating,n,no_information,232.0,Wolfsburg,well_kept,no_information,38442.0,10.0,True,y,other,7.0,2.4,6.0,828000.0,3568.9655172413795
Niedersachsen,n,1798.0,gas,y,no_information,150.0,Braunschweig,well_kept,no_information,38110.0,6.0,True,n,other,4.0,40.0,100.0,280000.0,1866.6666666666667
Niedersachsen,n,2003.0,district_heating,n,no_information,116.0,Wolfsburg,no_information,no_information,38442.0,5.0,True,y,other,2.0,2.4,6.0,419000.0,3612.0689655172414
Niedersachsen,n,1999.0,oil,n,no_information,206.0,Göttingen_Kreis,modernized,no_information,37130.0,6.0,True,y,other,6.0,40.0,100.0,295000.0,1432.0388349514562
Niedersachsen,n,1997.0,gas,n,no_information,112.0,Friesland_Kreis,mint_condition,no_information,26419.0,3.0,True,n,Schortens,2.0,2.4,16.0,245000.0,2187.5
Niedersachsen,n,1906.0,gas,n,no_information,397.0,Celle_Kreis,well_kept,no_information,29225.0,14.0,False,n,Celle,8.0,,,590000.0,1486.1460957178842
Niedersachsen,n,1991.0,gas,n,no_information,183.5,Leer_Kreis,well_kept,no_information,26842.0,8.0,True,n,Ostrhauderfehn,6.0,10.0,50.0,289000.0,1574.931880108992
Niedersachsen,n,1906.0,gas,n,no_information,100.0,Aurich_Kreis,no_information,no_information,26759.0,4.0,True,n,other,1.0,2.4,16.0,99900.0,999.0
Niedersachsen,n,1993.0,gas,n,no_information,150.0,Lüneburg_Kreis,well_kept,no_information,21397.0,4.0,True,n,other,4.0,40.0,100.0,499000.0,3326.6666666666665
Niedersachsen,n,1980.0,gas,y,no_information,117.16,Hannover_Kreis,well_kept,no_information,30890.0,4.0,True,n,Barsinghausen,2.0,40.0,100.0,269500.0,2300.273130761352
Niedersachsen,n,1975.0,oil,y,no_information,245.0,Holzminden_Kreis,fully_renovated,no_information,37619.0,8.0,True,n,other,7.0,2.4,16.0,228000.0,930.6122448979592
Niedersachsen,n,1969.0,gas,n,no_information,151.0,Ammerland_Kreis,well_kept,no_information,26180.0,7.0,True,n,Rastede,4.0,2.4,16.0,299000.0,1980.132450331126
Niedersachsen,y,2020.0,no_information,n,no_information,110.0,Lüneburg_Kreis,no_information,no_information,21407.0,4.0,True,n,other,2.0,40.0,100.0,449000.0,4081.818181818182
Niedersachsen,n,1981.0,gas,n,no_information,161.0,Cuxhaven_Kreis,well_kept,no_information,27476.0,6.0,True,n,Cuxhaven,5.0,40.0,100.0,355000.0,2204.968944099379
Niedersachsen,n,2007.0,gas,n,no_information,140.0,Leer_Kreis,mint_condition,no_information,26817.0,5.0,True,n,Rhauderfehn,3.0,2.4,16.0,275000.0,1964.2857142857142
Niedersachsen,n,1960.0,gas,y,no_information,261.79,Harburg_Kreis,well_kept,no_information,21244.0,14.0,True,n,Buchholz_in_der_Nordheide,8.0,40.0,100.0,595000.0,2272.8140876274874
Niedersachsen,n,1972.0,gas,n,no_information,133.0,Leer_Kreis,well_kept,no_information,26757.0,6.0,True,n,other,3.0,40.0,100.0,499000.0,3751.8796992481202
Niedersachsen,y,2020.0,no_information,n,no_information,110.0,Lüneburg_Kreis,first_time_use,no_information,21407.0,4.0,True,n,other,2.0,40.0,100.0,459000.0,4172.727272727273
Niedersachsen,y,2020.0,gas,n,no_information,420.0,Friesland_Kreis,first_time_use,no_information,26419.0,12.0,True,n,Schortens,8.0,10.0,50.0,1050000.0,2500.0
Niedersachsen,n,1966.0,gas,y,no_information,80.0,Oldenburg_Oldenburg,well_kept,no_information,26135.0,4.0,True,n,other,1.0,40.0,100.0,219000.0,2737.5
Niedersachsen,n,1936.0,oil,n,no_information,90.0,Verden_Kreis,need_of_renovation,no_information,28870.0,3.0,True,n,other,1.0,2.4,6.0,115000.0,1277.7777777777778
Niedersachsen,n,2003.0,gas,n,no_information,147.72,Harburg_Kreis,well_kept,no_information,21423.0,4.0,True,n,other,4.0,40.0,100.0,385000.0,2606.2821554291904
Niedersachsen,n,1847.0,,n,no_information,360.0,Stade_Kreis,modernized,no_information,21614.0,10.0,True,y,Buxtehude,8.0,10.0,50.0,675000.0,1875.0
Niedersachsen,n,1950.0,gas,y,no_information,274.0,Cuxhaven_Kreis,no_information,no_information,27624.0,10.0,True,n,other,8.0,2.4,16.0,280000.0,1021.8978102189781
Niedersachsen,n,1995.0,gas,y,no_information,240.0,Schaumburg_Kreis,well_kept,no_information,31683.0,8.0,True,n,other,7.0,5.0,25.0,375000.0,1562.5
Niedersachsen,n,1964.0,district_heating,y,no_information,98.0,Salzgitter,no_information,no_information,38226.0,4.0,False,n,Lebenstedt,1.0,,,198000.0,2020.408163265306
Niedersachsen,n,1998.0,oil,n,no_information,114.5,Cuxhaven_Kreis,well_kept,no_information,27624.0,4.0,True,n,other,2.0,2.4,16.0,249000.0,2174.6724890829696
Niedersachsen,n,1999.0,gas,n,no_information,102.0,Hameln_Pyrmont_Kreis,well_kept,no_information,31789.0,5.0,True,n,Hameln,2.0,40.0,100.0,240000.0,2352.9411764705883
Niedersachsen,n,1910.0,gas,y,no_information,250.0,Peine_Kreis,modernized,no_information,31246.0,9.0,True,n,other,7.0,40.0,100.0,237950.0,951.8
Niedersachsen,n,1929.0,gas,y,no_information,256.0,Hameln_Pyrmont_Kreis,no_information,no_information,31840.0,10.0,True,n,Hessisch_Oldendorf,7.0,40.0,100.0,319000.0,1246.09375
Niedersachsen,n,1900.0,oil,y,no_information,248.0,Holzminden_Kreis,modernized,no_information,37619.0,8.5,True,n,other,7.0,40.0,100.0,93000.0,375.0
Niedersachsen,n,1958.0,no_information,y,no_information,160.0,Wolfsburg,negotiable,no_information,38446.0,8.0,False,n,other,4.0,,,379000.0,2368.75
Niedersachsen,n,1953.0,gas,y,no_information,160.0,Wilhelmshaven,well_kept,no_information,26388.0,6.0,True,y,other,4.0,2.4,16.0,339000.0,2118.75
Niedersachsen,n,1979.0,oil,y,no_information,145.48,Stade_Kreis,no_information,no_information,21640.0,7.0,True,n,other,4.0,2.4,16.0,349000.0,2398.9551828430026
Niedersachsen,n,1972.0,oil,y,no_information,170.18,Emsland_Kreis,well_kept,no_information,49832.0,8.0,True,n,other,5.0,40.0,100.0,285000.0,1674.6973792455046
Niedersachsen,n,2012.0,pellet_heating,n,14,140.0,Hannover,mint_condition,Dribusch,30539.0,5.0,True,n,other,3.0,40.0,100.0,429000.0,3064.285714285714
Niedersachsen,n,2000.0,gas,y,no_information,230.19,Aurich_Kreis,need_of_renovation,no_information,26529.0,6.0,False,n,Norden,7.0,,,134900.0,586.0376210956167
Niedersachsen,n,1992.0,gas,n,no_information,148.0,Hildesheim_Kreis,well_kept,no_information,31089.0,5.0,True,n,other,4.0,2.4,16.0,299000.0,2020.2702702702702
Niedersachsen,n,1978.0,gas,n,no_information,310.0,Hannover_Kreis,modernized,no_information,30938.0,9.0,True,n,Burgwedel,8.0,10.0,50.0,595000.0,1919.3548387096773
Niedersachsen,n,1983.0,gas,y,no_information,117.0,Hannover_Kreis,well_kept,no_information,31535.0,4.0,True,n,Neustadt_am_Rübenberge,2.0,10.0,50.0,299000.0,2555.5555555555557
Niedersachsen,n,1991.0,gas,n,no_information,542.0,Rotenburg_Wümme_Kreis,refurbished,no_information,27383.0,20.0,True,n,Scheeßel,8.0,2.4,16.0,860000.0,1586.7158671586717
Niedersachsen,n,2013.0,geothermal:solar_heating:gas,n,no_information,208.0,Rotenburg_Wümme_Kreis,well_kept,no_information,27367.0,3.0,True,n,other,6.0,2.4,6.0,830000.0,3990.3846153846152
Niedersachsen,n,1971.0,natural_gas_light,y,no_information,150.0,Hannover_Kreis,well_kept,no_information,30853.0,7.0,True,y,Langenhagen,4.0,40.0,100.0,649000.0,4326.666666666667
Niedersachsen,n,1969.0,oil,n,no_information,235.0,Braunschweig,fully_renovated,no_information,38110.0,7.0,True,n,other,7.0,40.0,100.0,585000.0,2489.3617021276596
Niedersachsen,y,2020.0,gas,n,no_information,114.0,Harburg_Kreis,no_information,no_information,21256.0,3.0,True,n,other,2.0,2.4,16.0,379900.0,3332.4561403508774
Niedersachsen,n,1975.0,oil,n,no_information,118.0,Celle_Kreis,no_information,no_information,29227.0,5.0,False,n,Celle,2.0,,,269000.0,2279.6610169491523
Niedersachsen,n,1958.0,,y,no_information,90.0,Hannover_Kreis,need_of_renovation,no_information,30851.0,5.0,True,n,Langenhagen,1.0,40.0,100.0,372000.0,4133.333333333333
Niedersachsen,n,1996.0,,n,no_information,82.0,Rotenburg_Wümme_Kreis,need_of_renovation,no_information,27412.0,3.0,True,n,other,1.0,2.4,6.0,186000.0,2268.2926829268295
Niedersachsen,y,2020.0,no_information,n,no_information,120.0,Cloppenburg_Kreis,first_time_use,no_information,26219.0,4.0,True,n,other,2.0,2.4,16.0,249000.0,2075.0
Niedersachsen,y,2020.0,no_information,n,no_information,120.0,Cloppenburg_Kreis,first_time_use,no_information,26219.0,4.0,True,n,other,2.0,2.4,16.0,249000.0,2075.0
Niedersachsen,n,2018.0,natural_gas_heavy,n,no_information,156.0,Osterholz_Kreis,no_information,no_information,27726.0,6.0,False,n,Worpswede,4.0,,,445000.0,2852.5641025641025
Niedersachsen,n,1968.0,pellet_heating,n,no_information,85.0,Lüchow_Dannenberg_Kreis,no_information,no_information,29484.0,2.0,True,n,other,1.0,2.4,6.0,96000.0,1129.4117647058824
Niedersachsen,n,1971.0,electricity,n,no_information,55.0,Lüchow_Dannenberg_Kreis,no_information,no_information,29456.0,3.0,True,n,other,1.0,,,67000.0,1218.1818181818182
Niedersachsen,n,1970.0,oil,n,no_information,155.0,Harburg_Kreis,well_kept,no_information,21217.0,5.5,True,n,Seevetal,4.0,40.0,100.0,475000.0,3064.516129032258
Niedersachsen,n,1900.0,gas,y,no_information,130.0,Goslar_Kreis,well_kept,no_information,38678.0,8.0,True,n,other,3.0,40.0,100.0,269000.0,2069.230769230769
Niedersachsen,n,1980.0,gas,n,no_information,220.0,Peine_Kreis,no_information,no_information,31234.0,8.0,True,n,other,6.0,2.4,16.0,395000.0,1795.4545454545455
Niedersachsen,n,1972.0,oil,n,no_information,79.35,Cloppenburg_Kreis,no_information,no_information,26676.0,3.0,True,n,Barßel,1.0,2.4,16.0,109000.0,1373.660995589162
Niedersachsen,n,1973.0,gas,n,no_information,175.0,Diepholz_Kreis,well_kept,no_information,49356.0,6.0,True,n,other,5.0,40.0,100.0,265000.0,1514.2857142857142
Niedersachsen,n,1967.0,oil,y,no_information,160.0,Hameln_Pyrmont_Kreis,no_information,no_information,31787.0,6.0,True,n,Hameln,4.0,10.0,50.0,400000.0,2500.0
Niedersachsen,n,1991.0,gas,n,no_information,105.0,Friesland_Kreis,well_kept,no_information,26434.0,4.0,True,n,Wangerland,2.0,2.4,16.0,299000.0,2847.6190476190477
Niedersachsen,n,1905.0,gas,y,8,600.0,Goslar_Kreis,well_kept,Marktstr.,38678.0,25.0,True,n,other,8.0,40.0,100.0,375000.0,625.0
Niedersachsen,y,2020.0,electricity,n,12a,87.0,Celle_Kreis,first_time_use,Fasanenweg,29364.0,3.0,True,y,other,1.0,2.4,16.0,241000.0,2770.114942528736
Niedersachsen,n,1890.0,gas,y,no_information,155.0,Hildesheim_Kreis,well_kept,no_information,31157.0,7.0,True,n,Sarstedt,4.0,2.4,16.0,199000.0,1283.8709677419354
Niedersachsen,y,2020.0,electricity,n,12,94.0,Celle_Kreis,first_time_use,Fasanenweg,29364.0,3.0,True,y,other,1.0,2.4,16.0,249000.0,2648.936170212766
Niedersachsen,n,1990.0,gas,n,no_information,204.05,Emsland_Kreis,well_kept,no_information,26871.0,8.0,True,n,Papenburg,6.0,40.0,100.0,320000.0,1568.2430776770398
Niedersachsen,n,1980.0,gas,n,no_information,260.0,Friesland_Kreis,modernized,no_information,26316.0,10.0,True,n,Varel,7.0,2.4,16.0,320000.0,1230.7692307692307
Niedersachsen,n,1900.0,oil,y,no_information,340.0,Hannover_Kreis,well_kept,no_information,31535.0,12.0,True,n,Neustadt_am_Rübenberge,8.0,2.4,6.0,322000.0,947.0588235294117
Niedersachsen,n,2005.0,wood:bio_energy,n,no_information,220.0,Lüchow_Dannenberg_Kreis,mint_condition,no_information,29462.0,9.0,True,n,other,6.0,40.0,100.0,219000.0,995.4545454545455
Niedersachsen,n,1971.0,no_information,y,no_information,196.0,Osterode_am_Harz_Kreis,well_kept,no_information,37539.0,18.0,True,n,other,6.0,10.0,50.0,120000.0,612.2448979591836
Niedersachsen,n,1999.0,gas,y,no_information,272.01,Schaumburg_Kreis,modernized,no_information,31737.0,7.0,True,n,Rinteln,8.0,2.4,16.0,497000.0,1827.1387081357304
Niedersachsen,n,1937.0,oil,y,no_information,160.23,Stade_Kreis,need_of_renovation,no_information,21698.0,5.0,True,n,other,4.0,,,259000.0,1616.426387068589
Niedersachsen,n,1964.0,gas,n,no_information,118.0,Ammerland_Kreis,no_information,no_information,26160.0,5.0,True,n,Bad_Zwischenahn,2.0,10.0,50.0,259500.0,2199.1525423728813
Niedersachsen,n,1999.0,gas,y,no_information,272.24,Schaumburg_Kreis,modernized,no_information,31737.0,7.0,True,n,Rinteln,8.0,2.4,16.0,497000.0,1825.5950631795474
Niedersachsen,n,1937.0,oil,y,no_information,160.2,Stade_Kreis,need_of_renovation,no_information,21698.0,5.0,True,n,other,4.0,,,259000.0,1616.729088639201
Niedersachsen,n,2001.0,gas,y,no_information,280.0,Northeim_Kreis,well_kept,no_information,37581.0,10.0,True,n,Bad_Gandersheim,8.0,40.0,100.0,550000.0,1964.2857142857142
Niedersachsen,y,2020.0,no_information,n,no_information,120.0,Friesland_Kreis,first_time_use,no_information,26340.0,4.0,True,n,Zetel,2.0,2.4,16.0,275000.0,2291.6666666666665
Niedersachsen,n,1900.0,gas,n,no_information,156.0,Wolfenbüttel_Kreis,no_information,no_information,38315.0,5.0,True,n,other,4.0,2.4,16.0,60000.0,384.61538461538464
Niedersachsen,n,2001.0,gas,n,no_information,105.0,Emsland_Kreis,well_kept,no_information,48499.0,5.0,True,n,other,2.0,10.0,50.0,239000.0,2276.190476190476
Niedersachsen,n,1970.0,oil,y,no_information,133.78,Stade_Kreis,well_kept,no_information,21682.0,6.0,True,n,Stade,3.0,2.4,16.0,379000.0,2833.0094184481986
Niedersachsen,n,1974.0,gas,y,no_information,138.0,Celle_Kreis,refurbished,no_information,29323.0,5.0,True,n,other,3.0,4.0,16.0,189000.0,1369.5652173913043
Niedersachsen,n,1974.0,gas,y,no_information,138.0,Celle_Kreis,refurbished,no_information,29323.0,5.0,True,n,other,3.0,4.0,16.0,189000.0,1369.5652173913043
Niedersachsen,n,1968.0,oil,y,no_information,160.0,Helmstedt_Kreis,well_kept,no_information,38461.0,6.0,True,n,other,4.0,2.4,6.0,289000.0,1806.25
Niedersachsen,n,1953.0,gas,y,no_information,132.0,Hameln_Pyrmont_Kreis,well_kept,no_information,31785.0,6.0,True,n,Hameln,3.0,40.0,100.0,229000.0,1734.8484848484848
Niedersachsen,n,1979.0,pellet_heating:gas,n,no_information,195.0,Cloppenburg_Kreis,well_kept,no_information,26676.0,6.0,True,n,Barßel,6.0,,,299000.0,1533.3333333333333
Niedersachsen,n,1968.0,gas,y,no_information,130.0,Diepholz_Kreis,well_kept,no_information,28844.0,5.0,True,n,Weyhe,3.0,10.0,50.0,389000.0,2992.3076923076924
Niedersachsen,n,1970.0,gas,y,no_information,90.0,Wolfenbüttel_Kreis,no_information,no_information,38319.0,4.0,True,n,other,1.0,2.4,16.0,99000.0,1100.0
Niedersachsen,n,1942.0,no_information,y,6,140.0,Wesermarsch_Kreis,no_information,Wilhelm-Wisser-Stra&szlig;e,26954.0,5.0,True,n,Nordenham,3.0,2.4,16.0,169000.0,1207.142857142857
Niedersachsen,n,1973.0,district_heating,y,no_information,190.0,Wolfsburg,mint_condition,no_information,38448.0,6.0,True,n,other,6.0,40.0,100.0,625000.0,3289.4736842105262
Niedersachsen,n,1932.0,gas,y,no_information,265.0,Hannover,need_of_renovation,no_information,30559.0,8.0,True,n,other,8.0,40.0,100.0,820000.0,3094.3396226415093
Niedersachsen,y,2020.0,gas,n,no_information,100.0,Friesland_Kreis,first_time_use,no_information,26340.0,4.0,False,y,Zetel,1.0,,,260000.0,2600.0
Niedersachsen,y,2020.0,gas,n,no_information,100.0,Friesland_Kreis,first_time_use,no_information,26340.0,4.0,False,y,Zetel,1.0,,,260000.0,2600.0
Niedersachsen,n,1973.0,electricity,n,no_information,55.0,Celle_Kreis,well_kept,no_information,29328.0,3.0,True,n,other,1.0,40.0,100.0,95000.0,1727.2727272727273
Niedersachsen,n,2013.0,no_information,n,no_information,130.0,Friesland_Kreis,mint_condition,no_information,26316.0,4.0,True,n,Varel,3.0,2.4,16.0,378000.0,2907.6923076923076
Niedersachsen,n,1950.0,gas,y,no_information,360.0,Osterode_am_Harz_Kreis,well_kept,no_information,37412.0,10.0,True,n,Herzberg_am_Harz,8.0,40.0,100.0,450000.0,1250.0
Niedersachsen,n,1850.0,no_information,n,no_information,135.0,Aurich_Kreis,no_information,no_information,26629.0,6.0,True,n,Großefehn,3.0,2.4,16.0,69000.0,511.1111111111111
Niedersachsen,n,1973.0,oil,n,no_information,158.0,Osnabrück_Kreis,well_kept,no_information,49134.0,7.0,True,n,other,4.0,2.4,16.0,339000.0,2145.5696202531644
Niedersachsen,n,1978.0,gas,n,no_information,274.47,Oldenburg_Oldenburg,no_information,no_information,26129.0,8.0,,n,other,8.0,,,459000.0,1672.3139140889714
Niedersachsen,y,2020.0,gas,n,no_information,131.0,Leer_Kreis,no_information,no_information,26802.0,5.0,True,n,Moormerland,3.0,2.4,16.0,325000.0,2480.916030534351
Niedersachsen,n,1947.0,solar_heating:gas,n,no_information,453.0,Lüchow_Dannenberg_Kreis,refurbished,no_information,29497.0,15.0,True,n,other,8.0,40.0,100.0,700000.0,1545.2538631346579
Niedersachsen,n,2018.0,no_information,n,no_information,142.0,Osterholz_Kreis,no_information,no_information,27726.0,6.0,False,n,Worpswede,4.0,,,475000.0,3345.0704225352115
Niedersachsen,n,1956.0,,y,no_information,170.0,Osnabrück_Kreis,well_kept,no_information,49565.0,4.0,True,n,other,5.0,2.4,6.0,219000.0,1288.235294117647
Niedersachsen,n,1906.0,gas,y,no_information,321.0,Emden,need_of_renovation,no_information,26725.0,10.0,True,n,other,8.0,2.4,16.0,349000.0,1087.2274143302182
Niedersachsen,n,1972.0,gas,y,no_information,241.5,Hannover_Kreis,well_kept,no_information,30890.0,9.0,True,n,Barsinghausen,7.0,40.0,100.0,339000.0,1403.7267080745341
Niedersachsen,n,1967.0,,n,no_information,173.0,Hameln_Pyrmont_Kreis,refurbished,no_information,31848.0,7.0,True,n,Bad_Münder_am_Deister,5.0,40.0,100.0,338000.0,1953.757225433526
Niedersachsen,n,1969.0,oil,y,no_information,125.0,Oldenburg_Kreis,well_kept,no_information,27801.0,6.0,True,n,other,3.0,2.4,16.0,305000.0,2440.0
Niedersachsen,n,1973.0,gas,n,no_information,366.0,Emsland_Kreis,well_kept,no_information,26903.0,9.0,True,n,other,8.0,2.4,16.0,335000.0,915.3005464480874
Niedersachsen,n,2004.0,gas,n,no_information,120.0,Delmenhorst,mint_condition,no_information,27753.0,4.0,True,n,other,2.0,2.4,16.0,354000.0,2950.0
Niedersachsen,n,1937.0,gas,n,no_information,80.0,Wolfenbüttel_Kreis,no_information,no_information,38304.0,3.0,True,n,Wolfenbüttel,1.0,2.4,16.0,195000.0,2437.5
Niedersachsen,n,1972.0,gas,n,no_information,105.0,Delmenhorst,well_kept,no_information,27753.0,4.0,True,n,other,2.0,2.4,16.0,299900.0,2856.190476190476
Niedersachsen,n,1939.0,no_information,n,no_information,900.0,Stade_Kreis,no_information,no_information,21737.0,10.0,True,n,other,8.0,40.0,100.0,375000.0,416.6666666666667
Niedersachsen,n,1986.0,gas,n,no_information,274.0,Hannover,well_kept,no_information,30559.0,9.0,True,n,other,8.0,40.0,100.0,775000.0,2828.4671532846714
Niedersachsen,n,1993.0,gas,n,no_information,252.02,Leer_Kreis,well_kept,no_information,26802.0,8.0,True,n,Moormerland,7.0,2.4,16.0,329000.0,1305.4519482580747
Niedersachsen,y,2020.0,gas,n,no_information,130.0,Schaumburg_Kreis,no_information,no_information,31747.0,5.0,True,n,Auetal,3.0,40.0,100.0,247085.0,1900.6538461538462
Niedersachsen,n,2010.0,gas,y,3,206.0,Grafschaft_Bentheim_Kreis,modernized,Wiessenstra&szlig;e,48455.0,8.0,True,n,Bad_Bentheim,6.0,2.4,16.0,275000.0,1334.9514563106795
Niedersachsen,n,1970.0,gas,y,no_information,156.0,Göttingen_Kreis,need_of_renovation,no_information,37124.0,5.0,True,n,other,4.0,2.4,16.0,349000.0,2237.1794871794873
Niedersachsen,n,1958.0,oil,y,no_information,151.0,Braunschweig,no_information,no_information,38104.0,5.0,True,n,other,4.0,40.0,100.0,510000.0,3377.4834437086092
Niedersachsen,n,1958.0,natural_gas_heavy,n,no_information,200.0,Hannover_Kreis,mint_condition,no_information,30900.0,4.0,True,n,Wedemark,6.0,10.0,50.0,499000.0,2495.0
Niedersachsen,n,1977.0,gas,y,no_information,238.0,Harburg_Kreis,fully_renovated,no_information,21259.0,7.0,False,n,other,7.0,,,495000.0,2079.831932773109
Niedersachsen,n,1960.0,oil,n,no_information,150.0,Göttingen_Kreis,no_information,no_information,37115.0,14.0,True,n,other,4.0,40.0,100.0,139000.0,926.6666666666666
Niedersachsen,n,1900.0,gas,n,no_information,116.0,Delmenhorst,well_kept,no_information,27749.0,5.0,True,n,other,2.0,40.0,100.0,249000.0,2146.551724137931
Niedersachsen,n,1900.0,oil,n,no_information,330.0,Goslar_Kreis,well_kept,no_information,38723.0,12.0,True,n,Seesen,8.0,40.0,100.0,235000.0,712.1212121212121
Niedersachsen,n,1967.0,gas,n,no_information,161.0,Göttingen_Kreis,no_information,no_information,37120.0,8.0,True,n,Bovenden,5.0,2.4,16.0,350000.0,2173.913043478261
Niedersachsen,n,1982.0,gas,n,no_information,160.0,Friesland_Kreis,well_kept,no_information,26419.0,6.0,True,n,Schortens,4.0,10.0,50.0,230000.0,1437.5
Niedersachsen,n,1963.0,gas,n,no_information,120.0,Grafschaft_Bentheim_Kreis,no_information,no_information,48465.0,4.0,True,n,other,2.0,2.4,16.0,179000.0,1491.6666666666667
Niedersachsen,n,1994.0,gas,n,no_information,125.5,Celle_Kreis,mint_condition,no_information,29313.0,5.0,True,n,Hambühren,3.0,40.0,100.0,275000.0,2191.235059760956
Niedersachsen,n,1996.0,gas,n,no_information,135.11,Harburg_Kreis,well_kept,no_information,21261.0,5.0,True,n,other,3.0,2.4,16.0,349000.0,2583.080452964251
Niedersachsen,n,1856.0,gas,n,29,205.0,Wesermarsch_Kreis,no_information,Alte Bahnhofstr.,26969.0,7.0,True,n,Butjadingen,6.0,2.4,16.0,169000.0,824.390243902439
Niedersachsen,n,1880.0,district_heating,y,no_information,150.0,Lüchow_Dannenberg_Kreis,need_of_renovation,no_information,29475.0,6.0,True,n,other,4.0,,,75000.0,500.0
Niedersachsen,y,2021.0,no_information,n,no_information,587.41,Lüneburg_Kreis,no_information,no_information,21407.0,20.0,True,n,other,8.0,40.0,100.0,1590000.0,2706.79763708483
Niedersachsen,n,2000.0,gas,n,no_information,170.0,Emsland_Kreis,no_information,no_information,26903.0,6.0,True,n,other,5.0,2.4,16.0,275000.0,1617.6470588235295
Niedersachsen,n,1904.0,oil,y,no_information,325.0,Hameln_Pyrmont_Kreis,need_of_renovation,no_information,31020.0,12.0,True,n,Salzhemmendorf,8.0,40.0,100.0,250000.0,769.2307692307693
