obj_newlyConst,obj_yearConstructed,obj_firingTypes,obj_cellar,obj_livingSpace,geo_krs,obj_condition,geo_plz,obj_noRooms,obj_telekomInternetProductAvailable,obj_barrierFree,obj_regio3,obj_livingSpaceRange,obj_telekomUploadSpeed,obj_telekomDownloadSpeed,obj_purchasePrice,obj_purchasePrice_per_qm,obj_hasInternetData,firingType_grouped
n,1912.0,oil,y,160.0,Hannover_Kreis,need_of_renovation,31303.0,7.0,1.0,n,Burgdorf,4.0,40.0,100.0,357500.0,2234.375,1,oil
n,1900.0,oil,n,211.0,Hannover_Kreis,need_of_renovation,31311.0,7.0,1.0,n,Uetze,6.0,2.4,16.0,250000.0,1184.8341232227488,1,oil
n,1976.0,oil,y,306.0,Hannover_Kreis,need_of_renovation,31311.0,10.0,0.0,n,Uetze,8.0,0.0,0.0,450000.0,1470.5882352941176,0,oil
n,1968.0,oil,y,108.0,Hannover_Kreis,unknown,30890.0,4.0,1.0,n,Barsinghausen,2.0,40.0,100.0,219000.0,2027.7777777777776,1,oil
n,1722.0,unknown,n,544.0,Hannover_Kreis,unknown,31515.0,21.0,1.0,n,Wunstorf,8.0,40.0,100.0,850000.0,1562.5,1,unknown
n,1993.0,gas,n,304.0,Hannover_Kreis,unknown,31535.0,14.0,unknown,n,Neustadt_am_Rübenberge,8.0,0.0,0.0,560000.0,1842.1052631578948,0,gas
n,1963.0,gas,n,164.0,Hannover_Kreis,need_of_renovation,30851.0,6.0,1.0,n,Langenhagen,5.0,40.0,100.0,475000.0,2896.3414634146343,1,gas
n,1978.0,natural_gas_light,y,436.0,Hannover_Kreis,well_kept,30952.0,14.0,0.0,n,Ronnenberg,8.0,0.0,0.0,830000.0,1903.6697247706425,0,gas
n,1959.0,unknown,n,198.0,Hannover_Kreis,unknown,31535.0,10.0,1.0,n,Neustadt_am_Rübenberge,6.0,40.0,100.0,379000.0,1914.141414141414,1,unknown
n,1963.0,gas,y,92.5,Hannover_Kreis,well_kept,30890.0,4.0,0.0,n,Barsinghausen,1.0,0.0,0.0,229900.0,2485.4054054054054,0,gas
n,1830.0,gas,n,283.0,Hannover_Kreis,unknown,30982.0,9.0,unknown,n,Pattensen,8.0,0.0,0.0,250000.0,883.3922261484099,0,gas
n,1992.0,gas,y,165.16,Hannover_Kreis,well_kept,30890.0,6.0,1.0,n,Barsinghausen,5.0,40.0,100.0,299500.0,1813.3930733833856,1,gas
n,1905.0,gas,n,230.0,Hannover_Kreis,well_kept,30890.0,6.0,1.0,n,Barsinghausen,7.0,40.0,100.0,550000.0,2391.304347826087,1,gas
n,1960.0,gas,y,120.0,Hannover_Kreis,unknown,30952.0,6.0,1.0,n,Ronnenberg,2.0,40.0,100.0,230000.0,1916.6666666666667,1,gas
n,1971.0,oil,n,215.0,Hannover_Kreis,need_of_renovation,31303.0,7.0,0.0,n,Burgdorf,6.0,0.0,0.0,382000.0,1776.7441860465117,0,oil
n,1989.0,combined_heat_and_power_fossil_fuels,n,1196.0,Hannover_Kreis,modernized,31535.0,30.0,1.0,n,Neustadt_am_Rübenberge,8.0,10.0,50.0,2225000.0,1860.3678929765888,1,sonstige
n,1998.0,gas,n,245.0,Hannover_Kreis,mint_condition,31832.0,6.0,1.0,y,Springe,7.0,40.0,100.0,499000.0,2036.734693877551,1,gas
n,1925.0,gas,y,280.0,Hannover_Kreis,well_kept,30989.0,9.0,1.0,n,Gehrden,8.0,2.4,16.0,1111111.11,3968.2539642857146,1,gas
n,1906.0,gas,y,420.0,Hannover_Kreis,modernized,30880.0,1.0,1.0,n,Laatzen,8.0,40.0,100.0,1100000.0,2619.0476190476197,1,gas
n,1970.0,oil,n,222.0,Hannover_Kreis,modernized,30916.0,7.0,1.0,y,Isernhagen,7.0,40.0,100.0,780000.0,3513.5135135135133,1,oil
n,1986.0,gas,n,110.0,Hannover_Kreis,unknown,30890.0,6.0,1.0,n,Barsinghausen,2.0,40.0,100.0,219000.0,1990.909090909091,1,gas
n,1900.0,pellet_heating,n,264.0,Hannover_Kreis,unknown,31832.0,11.0,1.0,n,Springe,8.0,40.0,100.0,249000.0,943.181818181818,1,erneuerbar
n,2018.0,gas,n,117.0,Hannover_Kreis,mint_condition,31832.0,4.0,1.0,n,Springe,2.0,40.0,100.0,310000.0,2649.5726495726494,1,gas
n,1999.0,geothermal,y,120.0,Hannover_Kreis,mint_condition,30938.0,3.0,1.0,n,Burgwedel,2.0,0.0,0.0,388000.0,3233.333333333333,0,erneuerbar
n,1996.0,gas,n,165.0,Hannover_Kreis,well_kept,30989.0,5.0,1.0,n,Gehrden,5.0,2.4,16.0,790000.0,4787.878787878788,1,gas
n,1972.0,electricity,y,86.0,Hannover_Kreis,unknown,30890.0,2.0,1.0,n,Barsinghausen,1.0,40.0,100.0,139000.0,1616.2790697674418,1,strom
n,1969.0,gas,y,131.43,Hannover_Kreis,well_kept,30982.0,6.0,1.0,n,Pattensen,3.0,2.4,16.0,275000.0,2092.368561211291,1,gas
n,1960.0,gas,y,185.0,Hannover_Kreis,unknown,30952.0,9.0,1.0,n,Ronnenberg,6.0,40.0,100.0,330000.0,1783.7837837837835,1,gas
n,1998.0,geothermal,n,300.0,Hannover_Kreis,unknown,30900.0,7.0,1.0,n,Wedemark,8.0,2.4,16.0,1300000.0,4333.333333333333,1,erneuerbar
n,1730.0,gas:oil,n,1100.0,Hannover_Kreis,unknown,31535.0,20.0,0.0,n,Neustadt_am_Rübenberge,8.0,0.0,0.0,2450000.0,2227.2727272727275,0,gas
n,1890.0,gas:oil,n,390.0,Hannover_Kreis,unknown,31303.0,9.0,1.0,n,Burgdorf,8.0,40.0,100.0,785000.0,2012.820512820513,1,gas
y,2021.0,gas,n,170.0,Hannover_Kreis,first_time_use,31832.0,4.0,1.0,n,Springe,5.0,40.0,100.0,409000.0,2405.8823529411766,1,gas
y,2021.0,gas,n,170.0,Hannover_Kreis,first_time_use,31832.0,4.0,1.0,n,Springe,5.0,40.0,100.0,398000.0,2341.176470588235,1,gas
n,1985.0,solar_heating:gas,y,190.0,Hannover_Kreis,well_kept,30916.0,7.0,1.0,n,Isernhagen,6.0,40.0,100.0,496000.0,2610.5263157894738,1,gas
y,2019.0,unknown,n,168.0,Hannover_Kreis,unknown,30823.0,5.0,1.0,n,Garbsen,5.0,40.0,100.0,432200.0,2572.619047619048,1,unknown
n,1972.0,gas,y,210.55,Hannover_Kreis,well_kept,30890.0,8.0,0.0,n,Barsinghausen,6.0,0.0,0.0,455000.0,2161.0068867252435,0,gas
n,1964.0,gas,y,127.0,Hannover_Kreis,well_kept,30938.0,4.0,1.0,n,Burgwedel,3.0,10.0,50.0,425000.0,3346.4566929133857,1,gas
n,1976.0,gas,y,135.0,Hannover_Kreis,well_kept,30900.0,5.0,1.0,n,Wedemark,3.0,2.4,16.0,389000.0,2881.4814814814813,1,gas
n,1979.0,gas,n,94.0,Hannover_Kreis,well_kept,31535.0,4.0,0.0,n,Neustadt_am_Rübenberge,1.0,0.0,0.0,179000.0,1904.255319148936,0,gas
y,2021.0,unknown,n,170.0,Hannover_Kreis,first_time_use,30890.0,5.0,1.0,n,Barsinghausen,5.0,40.0,100.0,428000.0,2517.6470588235293,1,unknown
y,2021.0,unknown,n,142.0,Hannover_Kreis,first_time_use,30890.0,5.0,1.0,n,Barsinghausen,4.0,40.0,100.0,409000.0,2880.281690140845,1,unknown
n,1967.0,unknown,y,250.0,Hannover_Kreis,unknown,30989.0,10.0,unknown,n,Gehrden,7.0,0.0,0.0,575000.0,2300.0,0,unknown
y,2021.0,unknown,n,147.0,Hannover_Kreis,first_time_use,31275.0,5.0,0.0,n,Lehrte,4.0,0.0,0.0,554000.0,3768.707482993197,0,unknown
y,2021.0,unknown,n,142.0,Hannover_Kreis,first_time_use,30952.0,5.0,1.0,n,Ronnenberg,4.0,40.0,100.0,673000.0,4739.43661971831,1,unknown
y,2020.0,gas,n,135.0,Hannover_Kreis,first_time_use,31275.0,4.0,1.0,n,Lehrte,3.0,10.0,50.0,388000.0,2874.074074074074,1,gas
n,1988.0,gas,n,220.0,Hannover_Kreis,well_kept,30916.0,7.0,0.0,n,Isernhagen,6.0,0.0,0.0,689000.0,3131.818181818182,0,gas
y,2021.0,unknown,n,130.0,Hannover_Kreis,first_time_use,30916.0,4.0,1.0,y,Isernhagen,3.0,40.0,100.0,660000.0,5076.923076923077,1,unknown
y,2021.0,unknown,n,130.0,Hannover_Kreis,first_time_use,30916.0,4.0,1.0,y,Isernhagen,3.0,40.0,100.0,580000.0,4461.538461538462,1,unknown
n,2004.0,gas,n,129.0,Hannover_Kreis,well_kept,30938.0,5.0,1.0,n,Burgwedel,3.0,40.0,100.0,479000.0,3713.178294573644,1,gas
n,1972.0,gas,y,190.0,Hannover_Kreis,well_kept,31275.0,7.0,1.0,n,Lehrte,6.0,40.0,100.0,475000.0,2500.0,1,gas
n,1968.0,gas,y,145.0,Hannover_Kreis,unknown,30823.0,6.0,1.0,n,Garbsen,4.0,10.0,50.0,370000.0,2551.7241379310344,1,gas
n,1953.0,unknown,y,105.0,Hannover_Kreis,well_kept,31535.0,3.0,1.0,n,Neustadt_am_Rübenberge,2.0,2.4,16.0,217000.0,2066.6666666666665,1,unknown
n,1989.0,gas,y,166.0,Hannover_Kreis,fully_renovated,31832.0,5.0,1.0,n,Springe,5.0,10.0,50.0,449000.0,2704.8192771084337,1,gas
n,1962.0,oil,y,127.18,Hannover_Kreis,modernized,30916.0,6.0,1.0,n,Isernhagen,3.0,40.0,100.0,449000.0,3530.4293127850287,1,oil
n,1979.0,gas,y,153.0,Hannover_Kreis,well_kept,30916.0,7.0,1.0,n,Isernhagen,4.0,40.0,100.0,479000.0,3130.718954248366,1,gas
n,1985.0,gas,y,100.0,Hannover_Kreis,unknown,30952.0,4.0,1.0,n,Ronnenberg,1.0,40.0,100.0,399000.0,3990.0,1,gas
n,1948.0,gas,n,80.0,Hannover_Kreis,need_of_renovation,31515.0,3.0,1.0,n,Wunstorf,1.0,40.0,100.0,280000.0,3500.0,1,gas
n,1998.0,gas,n,123.0,Hannover_Kreis,modernized,31832.0,4.0,1.0,y,Springe,3.0,40.0,100.0,369000.0,3000.0,1,gas
n,1981.0,gas,y,224.83,Hannover_Kreis,well_kept,30900.0,7.0,1.0,n,Wedemark,7.0,2.4,16.0,499000.0,2219.454699105991,1,gas
n,1961.0,gas,y,90.0,Hannover_Kreis,modernized,31319.0,4.0,1.0,n,other,1.0,2.4,16.0,279000.0,3100.0,1,gas
n,1965.0,oil,n,225.0,Hannover_Kreis,well_kept,30974.0,8.0,unknown,n,other,7.0,0.0,0.0,295000.0,1311.111111111111,0,oil
n,1963.0,gas,y,174.0,Hannover_Kreis,fully_renovated,30916.0,5.0,unknown,n,Isernhagen,5.0,0.0,0.0,885000.0,5086.206896551724,0,gas
n,1993.0,oil,n,148.0,Hannover_Kreis,well_kept,30826.0,4.0,1.0,n,Garbsen,4.0,40.0,100.0,450000.0,3040.5405405405404,1,oil
y,2020.0,environmental_thermal_energy,n,140.0,Hannover_Kreis,first_time_use,31275.0,5.0,unknown,n,Lehrte,3.0,0.0,0.0,347600.0,2482.8571428571427,0,erneuerbar
n,1980.0,gas,n,357.0,Hannover_Kreis,refurbished,30827.0,11.0,1.0,n,Garbsen,8.0,40.0,100.0,695000.0,1946.778711484594,1,gas
n,1980.0,gas,n,303.4,Hannover_Kreis,unknown,30916.0,10.0,1.0,n,Isernhagen,8.0,40.0,100.0,800000.0,2636.783124588003,1,gas
n,2015.0,solar_heating:gas,n,138.0,Hannover_Kreis,mint_condition,30926.0,4.0,1.0,n,Seelze,3.0,40.0,100.0,399000.0,2891.304347826087,1,gas
n,1992.0,gas,y,124.0,Hannover_Kreis,mint_condition,30989.0,4.5,1.0,n,Gehrden,3.0,2.4,6.0,445000.0,3588.709677419354,1,gas
n,1995.0,gas,y,500.0,Hannover_Kreis,refurbished,30916.0,9.0,1.0,n,Isernhagen,8.0,40.0,100.0,1550000.0,3100.0,1,gas
n,1964.0,gas,y,126.0,Hannover_Kreis,unknown,30823.0,4.0,1.0,n,Garbsen,3.0,40.0,100.0,375000.0,2976.190476190476,1,gas
n,1969.0,gas,y,196.0,Hannover_Kreis,well_kept,30916.0,10.0,1.0,n,Isernhagen,6.0,40.0,100.0,563000.0,2872.4489795918366,1,gas
y,2021.0,unknown,n,142.0,Hannover_Kreis,first_time_use,30938.0,5.0,0.0,n,Burgwedel,4.0,0.0,0.0,594000.0,4183.098591549296,0,unknown
y,2021.0,unknown,n,125.0,Hannover_Kreis,first_time_use,30938.0,4.0,0.0,n,Burgwedel,3.0,0.0,0.0,604000.0,4832.0,0,unknown
y,2019.0,geothermal,n,100.0,Hannover_Kreis,first_time_use,31303.0,3.0,1.0,n,Burgdorf,1.0,40.0,100.0,355000.0,3550.0,1,erneuerbar
y,2019.0,geothermal,n,135.0,Hannover_Kreis,first_time_use,31303.0,4.0,1.0,n,Burgdorf,3.0,40.0,100.0,380000.0,2814.814814814815,1,erneuerbar
n,1960.0,electricity,y,98.0,Hannover_Kreis,need_of_renovation,31311.0,5.0,1.0,n,Uetze,1.0,40.0,100.0,190000.0,1938.7755102040817,1,strom
y,2020.0,geothermal,n,127.0,Hannover_Kreis,unknown,31535.0,5.0,1.0,n,Neustadt_am_Rübenberge,3.0,40.0,100.0,340150.0,2678.3464566929133,1,erneuerbar
n,1963.0,gas,y,101.49,Hannover_Kreis,need_of_renovation,31515.0,6.0,1.0,n,Wunstorf,2.0,40.0,100.0,353000.0,3478.17518967386,1,gas
n,1996.0,gas,n,195.0,Hannover_Kreis,well_kept,31535.0,5.0,1.0,n,Neustadt_am_Rübenberge,6.0,2.4,16.0,365000.0,1871.794871794872,1,gas
n,1973.0,electricity,n,210.0,Hannover_Kreis,modernized,31311.0,3.0,1.0,n,Uetze,6.0,2.4,16.0,275000.0,1309.5238095238096,1,strom
n,1960.0,gas,y,150.0,Hannover_Kreis,well_kept,30952.0,9.0,1.0,n,Ronnenberg,4.0,40.0,100.0,330000.0,2200.0,1,gas
n,1984.0,gas,y,220.0,Hannover_Kreis,well_kept,30989.0,8.0,1.0,n,Gehrden,6.0,2.4,16.0,600000.0,2727.2727272727275,1,gas
n,1908.0,gas,n,180.0,Hannover_Kreis,mint_condition,31515.0,6.0,1.0,n,Wunstorf,5.0,40.0,100.0,349000.0,1938.888888888889,1,gas
n,1991.0,gas,n,410.0,Hannover_Kreis,well_kept,30938.0,10.0,1.0,n,Burgwedel,8.0,2.4,16.0,980000.0,2390.243902439024,1,gas
n,2015.0,unknown,n,125.2,Hannover_Kreis,well_kept,30926.0,5.0,0.0,n,Seelze,3.0,0.0,0.0,560000.0,4472.843450479233,0,unknown
n,2000.0,gas,n,136.0,Hannover_Kreis,unknown,30926.0,4.5,1.0,n,Seelze,3.0,2.4,16.0,375000.0,2757.3529411764707,1,gas
n,1990.0,oil,y,170.22,Hannover_Kreis,well_kept,30982.0,5.0,1.0,n,Pattensen,5.0,2.4,16.0,595000.0,3495.4764422512044,1,oil
n,1902.0,gas,n,196.3,Hannover_Kreis,unknown,31515.0,7.0,1.0,n,Wunstorf,6.0,40.0,100.0,260000.0,1324.503311258278,1,gas
n,1735.0,gas,n,520.0,Hannover_Kreis,modernized,31535.0,16.0,1.0,n,Neustadt_am_Rübenberge,8.0,2.4,6.0,1100000.0,2115.3846153846152,1,gas
n,1955.0,gas,y,183.0,Hannover_Kreis,modernized,31832.0,6.0,1.0,n,Springe,6.0,40.0,100.0,349000.0,1907.103825136612,1,gas
n,1994.0,gas,n,150.0,Hannover_Kreis,well_kept,31515.0,4.5,1.0,n,Wunstorf,4.0,40.0,100.0,459000.0,3060.0,1,gas
n,1996.0,gas,n,178.0,Hannover_Kreis,well_kept,30826.0,5.0,1.0,n,Garbsen,5.0,40.0,100.0,459000.0,2578.6516853932585,1,gas
n,1900.0,gas,n,130.0,Hannover_Kreis,well_kept,30826.0,6.0,1.0,n,Garbsen,3.0,40.0,100.0,395000.0,3038.4615384615386,1,gas
n,1890.0,gas,n,250.0,Hannover_Kreis,unknown,31515.0,6.0,1.0,n,Wunstorf,7.0,40.0,100.0,300000.0,1200.0,1,gas
n,1968.0,gas,y,120.0,Hannover_Kreis,mint_condition,30890.0,3.0,1.0,n,Barsinghausen,2.0,40.0,100.0,375000.0,3125.0,1,gas
n,1980.0,gas,y,117.16,Hannover_Kreis,well_kept,30890.0,4.0,1.0,n,Barsinghausen,2.0,40.0,100.0,269500.0,2300.273130761352,1,gas
n,1978.0,gas,n,310.0,Hannover_Kreis,modernized,30938.0,9.0,1.0,n,Burgwedel,8.0,10.0,50.0,595000.0,1919.354838709677,1,gas
n,1983.0,gas,y,117.0,Hannover_Kreis,well_kept,31535.0,4.0,1.0,n,Neustadt_am_Rübenberge,2.0,10.0,50.0,299000.0,2555.555555555556,1,gas
n,1971.0,natural_gas_light,y,150.0,Hannover_Kreis,well_kept,30853.0,7.0,1.0,y,Langenhagen,4.0,40.0,100.0,649000.0,4326.666666666667,1,gas
n,1958.0,unknown,y,90.0,Hannover_Kreis,need_of_renovation,30851.0,5.0,1.0,n,Langenhagen,1.0,40.0,100.0,372000.0,4133.333333333333,1,unknown
n,1900.0,oil,y,340.0,Hannover_Kreis,well_kept,31535.0,12.0,1.0,n,Neustadt_am_Rübenberge,8.0,2.4,6.0,322000.0,947.0588235294116,1,oil
n,1972.0,gas,y,241.5,Hannover_Kreis,well_kept,30890.0,9.0,1.0,n,Barsinghausen,7.0,40.0,100.0,339000.0,1403.726708074534,1,gas
n,1958.0,natural_gas_heavy,n,200.0,Hannover_Kreis,mint_condition,30900.0,4.0,1.0,n,Wedemark,6.0,10.0,50.0,499000.0,2495.0,1,gas
n,1958.0,oil,y,240.0,Hannover_Kreis,unknown,30855.0,10.0,1.0,n,Langenhagen,7.0,40.0,100.0,595000.0,2479.1666666666665,1,oil
n,1900.0,gas,y,170.0,Hannover_Kreis,refurbished,30880.0,7.0,1.0,n,Laatzen,5.0,40.0,100.0,349000.0,2052.9411764705883,1,gas
y,2019.0,gas,n,151.0,Hannover_Kreis,first_time_use,31303.0,5.0,1.0,n,Burgdorf,4.0,40.0,100.0,399000.0,2642.384105960265,1,gas
y,2020.0,gas,n,148.0,Hannover_Kreis,first_time_use,30989.0,5.0,0.0,n,Gehrden,4.0,0.0,0.0,338500.0,2287.162162162162,0,gas
n,1998.0,gas,n,220.0,Hannover_Kreis,well_kept,30952.0,6.0,1.0,y,Ronnenberg,6.0,40.0,100.0,598000.0,2718.181818181818,1,gas
n,1979.0,gas,n,147.0,Hannover_Kreis,need_of_renovation,31535.0,5.0,1.0,n,Neustadt_am_Rübenberge,4.0,40.0,100.0,319000.0,2170.0680272108843,1,gas
n,1950.0,oil,y,173.0,Hannover_Kreis,unknown,31515.0,8.0,1.0,n,Wunstorf,5.0,40.0,100.0,375000.0,2167.6300578034684,1,oil
n,1999.0,gas,n,160.0,Hannover_Kreis,well_kept,31535.0,6.0,1.0,n,Neustadt_am_Rübenberge,4.0,10.0,50.0,395000.0,2468.75,1,gas
n,1930.0,gas,n,100.0,Hannover_Kreis,well_kept,31535.0,3.0,1.0,n,Neustadt_am_Rübenberge,1.0,40.0,100.0,229000.0,2290.0,1,gas
n,1906.0,gas,n,250.0,Hannover_Kreis,well_kept,31535.0,11.0,1.0,n,Neustadt_am_Rübenberge,7.0,40.0,100.0,449000.0,1796.0,1,gas
n,1961.0,oil,y,196.0,Hannover_Kreis,need_of_renovation,31515.0,8.0,1.0,n,Wunstorf,6.0,40.0,100.0,349000.0,1780.6122448979593,1,oil
n,1900.0,gas,n,284.51,Hannover_Kreis,fully_renovated,31535.0,11.0,1.0,n,Neustadt_am_Rübenberge,8.0,2.4,6.0,379000.0,1332.1148641524023,1,gas
n,1963.0,oil,y,91.0,Hannover_Kreis,well_kept,30926.0,4.0,1.0,n,Seelze,1.0,40.0,100.0,298500.0,3280.21978021978,1,oil
n,1989.0,gas,n,90.4,Hannover_Kreis,modernized,30952.0,3.0,unknown,n,Ronnenberg,1.0,0.0,0.0,359000.0,3971.238938053097,0,gas
y,2020.0,gas,n,150.0,Hannover_Kreis,first_time_use,31303.0,5.0,1.0,n,Burgdorf,4.0,40.0,100.0,439000.0,2926.6666666666665,1,gas
n,1960.0,gas,y,162.0,Hannover_Kreis,mint_condition,31275.0,4.0,1.0,n,Lehrte,5.0,40.0,100.0,630000.0,3888.8888888888887,1,gas
y,2020.0,gas,n,124.0,Hannover_Kreis,first_time_use,31311.0,5.0,1.0,n,Uetze,3.0,40.0,100.0,388000.0,3129.032258064516,1,gas
n,2000.0,gas,y,107.01,Hannover_Kreis,well_kept,30916.0,4.0,1.0,n,Isernhagen,2.0,40.0,100.0,329000.0,3074.4790206522757,1,gas
n,1982.0,gas,y,313.0,Hannover_Kreis,modernized,30827.0,11.5,0.0,n,Garbsen,8.0,0.0,0.0,891000.0,2846.645367412141,0,gas
n,1928.0,gas,y,205.0,Hannover_Kreis,well_kept,30952.0,6.0,1.0,n,Ronnenberg,6.0,40.0,100.0,450000.0,2195.121951219512,1,gas
n,2016.0,unknown,n,216.0,Hannover_Kreis,mint_condition,30982.0,7.0,1.0,n,Pattensen,6.0,40.0,100.0,698000.0,3231.4814814814813,1,unknown
n,1870.0,unknown,n,350.0,Hannover_Kreis,ripe_for_demolition,30890.0,12.0,1.0,n,Barsinghausen,8.0,40.0,100.0,445000.0,1271.428571428571,1,unknown
n,1830.0,gas,y,190.88,Hannover_Kreis,well_kept,31535.0,10.0,1.0,n,Neustadt_am_Rübenberge,6.0,40.0,100.0,230000.0,1204.945515507125,1,gas
n,1983.0,wood,n,160.0,Hannover_Kreis,well_kept,30823.0,6.0,1.0,n,Garbsen,4.0,40.0,100.0,498000.0,3112.5,1,erneuerbar
n,1973.0,oil,n,179.0,Hannover_Kreis,unknown,30982.0,5.5,1.0,n,Pattensen,5.0,40.0,100.0,298000.0,1664.804469273743,1,oil
n,1952.0,oil,y,172.0,Hannover_Kreis,unknown,30890.0,6.0,1.0,n,Barsinghausen,5.0,40.0,100.0,345000.0,2005.813953488372,1,oil
n,1978.0,gas,y,195.0,Hannover_Kreis,well_kept,30826.0,6.0,1.0,n,Garbsen,6.0,2.4,16.0,450000.0,2307.692307692308,1,gas
n,1986.0,gas,y,260.0,Hannover_Kreis,well_kept,30966.0,7.0,1.0,n,Hemmingen,7.0,40.0,100.0,689000.0,2650.0,1,gas
n,1960.0,oil,n,350.0,Hannover_Kreis,well_kept,31303.0,7.0,1.0,n,Burgdorf,8.0,10.0,50.0,650000.0,1857.142857142857,1,oil
n,1934.0,gas,n,180.0,Hannover_Kreis,refurbished,30890.0,6.0,1.0,n,Barsinghausen,5.0,40.0,100.0,169000.0,938.8888888888888,1,gas
n,1989.0,gas,n,163.0,Hannover_Kreis,unknown,30823.0,7.0,1.0,n,Garbsen,5.0,40.0,100.0,488000.0,2993.865030674847,1,gas
n,1963.0,gas,n,196.0,Hannover_Kreis,well_kept,31515.0,6.0,1.0,n,Wunstorf,6.0,40.0,100.0,380000.0,1938.7755102040817,1,gas
y,2019.0,unknown,n,708.0,Hannover_Kreis,first_time_use,30926.0,25.0,1.0,n,Seelze,8.0,40.0,100.0,2600000.0,3672.316384180791,1,unknown
n,1975.0,gas,y,200.0,Hannover_Kreis,well_kept,30916.0,7.0,1.0,n,Isernhagen,6.0,40.0,100.0,620000.0,3100.0,1,gas
n,1954.0,gas,y,167.0,Hannover_Kreis,unknown,30890.0,7.0,1.0,n,Barsinghausen,5.0,40.0,100.0,259000.0,1550.8982035928143,1,gas
n,1975.0,gas,y,194.93,Hannover_Kreis,well_kept,30900.0,6.0,1.0,n,Wedemark,6.0,2.4,16.0,550000.0,2821.5256758836504,1,gas
n,1920.0,unknown,y,200.0,Hannover_Kreis,well_kept,31535.0,6.0,1.0,n,Neustadt_am_Rübenberge,6.0,2.4,6.0,440000.0,2200.0,1,unknown
n,1984.0,unknown,y,162.0,Hannover_Kreis,well_kept,31535.0,5.0,1.0,n,Neustadt_am_Rübenberge,5.0,10.0,50.0,298500.0,1842.5925925925928,1,unknown
n,1814.0,unknown,n,200.0,Hannover_Kreis,first_time_use_after_refurbishment,31535.0,6.0,0.0,y,Neustadt_am_Rübenberge,6.0,0.0,0.0,320000.0,1600.0,0,unknown
n,2009.0,gas,n,130.0,Hannover_Kreis,unknown,30982.0,5.0,1.0,n,Pattensen,3.0,2.4,16.0,425000.0,3269.230769230769,1,gas
y,2020.0,environmental_thermal_energy,n,185.0,Hannover_Kreis,first_time_use,30916.0,6.5,1.0,n,Isernhagen,6.0,40.0,100.0,578500.0,3127.027027027027,1,erneuerbar
n,1900.0,electricity,n,222.0,Hannover_Kreis,well_kept,31832.0,9.0,1.0,n,Springe,7.0,40.0,100.0,253000.0,1139.6396396396397,1,strom
n,1966.0,electricity,n,130.0,Hannover_Kreis,modernized,30827.0,5.0,1.0,n,Garbsen,3.0,2.4,16.0,389000.0,2992.3076923076924,1,strom
n,1925.0,oil,n,258.0,Hannover_Kreis,need_of_renovation,31535.0,8.0,1.0,n,Neustadt_am_Rübenberge,7.0,2.4,6.0,299000.0,1158.9147286821706,1,oil
n,1973.0,gas,y,306.0,Hannover_Kreis,well_kept,30890.0,12.0,1.0,n,Barsinghausen,8.0,40.0,100.0,495000.0,1617.6470588235295,1,gas
n,1963.0,oil,y,336.1,Hannover_Kreis,need_of_renovation,30938.0,10.0,unknown,n,Burgwedel,8.0,0.0,0.0,379000.0,1127.6405831597738,0,oil
n,1985.0,gas,y,110.0,Hannover_Kreis,well_kept,30952.0,3.0,1.0,y,Ronnenberg,2.0,40.0,100.0,329000.0,2990.909090909091,1,gas
y,2021.0,unknown,n,123.3,Hannover_Kreis,unknown,31303.0,5.0,0.0,n,Burgdorf,3.0,0.0,0.0,390000.0,3163.0170316301705,0,unknown
n,1974.0,oil,y,200.0,Hannover_Kreis,well_kept,30900.0,5.5,1.0,n,Wedemark,6.0,2.4,16.0,480000.0,2400.0,1,oil
n,1980.0,unknown,n,155.0,Hannover_Kreis,unknown,31311.0,7.0,1.0,n,Uetze,4.0,40.0,100.0,365000.0,2354.8387096774195,1,unknown
n,1984.0,gas,y,115.0,Hannover_Kreis,unknown,31303.0,5.0,1.0,n,Burgdorf,2.0,40.0,100.0,248500.0,2160.8695652173915,1,gas
n,1974.0,gas,n,148.0,Hannover_Kreis,well_kept,30890.0,5.0,1.0,n,Barsinghausen,4.0,40.0,100.0,295000.0,1993.2432432432436,1,gas
n,1920.0,unknown,n,215.0,Hannover_Kreis,unknown,31535.0,7.0,1.0,y,Neustadt_am_Rübenberge,6.0,40.0,100.0,399000.0,1855.813953488372,1,unknown
n,1967.0,oil,n,224.0,Hannover_Kreis,modernized,30938.0,7.0,1.0,n,Burgwedel,7.0,2.4,16.0,499000.0,2227.678571428572,1,oil
n,1966.0,solar_heating:gas,y,205.0,Hannover_Kreis,well_kept,30900.0,8.0,1.0,n,Wedemark,6.0,10.0,50.0,450000.0,2195.121951219512,1,gas
n,1962.0,gas,y,88.0,Hannover_Kreis,need_of_renovation,30938.0,4.0,1.0,n,Burgwedel,1.0,40.0,100.0,249000.0,2829.5454545454545,1,gas
n,1983.0,gas,y,115.0,Hannover_Kreis,unknown,30900.0,4.0,1.0,n,Wedemark,2.0,2.4,16.0,399000.0,3469.5652173913045,1,gas
n,1900.0,gas,n,319.0,Hannover_Kreis,fully_renovated,31275.0,10.0,1.0,n,Lehrte,8.0,2.4,16.0,550000.0,1724.1379310344828,1,gas
n,1990.0,gas,n,160.0,Hannover_Kreis,unknown,30916.0,6.0,1.0,n,Isernhagen,4.0,40.0,100.0,659000.0,4118.75,1,gas
