obj_regio1;obj_newlyConst;obj_yearConstructed;obj_firingTypes;obj_cellar;obj_houseNumber;obj_livingSpace;geo_krs;obj_condition;obj_street;geo_plz;obj_noRooms;obj_telekomInternetProductAvailable;obj_barrierFree;obj_regio3;obj_livingSpaceRange;obj_telekomUploadSpeed;obj_telekomDownloadSpeed;obj_purchasePrice;obj_purchasePrice_per_qm
Niedersachsen;n;1930.0;;n;;195.0;Goslar_Kreis;modernized;;37444.0;10.0;True;n;Sankt_Andreasberg;6.0;40.0;100.0;109000.0;558.974.358.974.359
Niedersachsen;n;2017.0;oil;n;;143.0;Cloppenburg_Kreis;mint_condition;;26169.0;5.0;False;n;Friesoythe;4.0;;;335000.0;23.426.573.426.573.400
Niedersachsen;n;2017.0;electricity;n;;90.0;Wolfsburg;;;38442.0;3.0;True;n;other;1.0;02. Apr;16.0;329000.0;36.555.555.555.555.500
Niedersachsen;n;1948.0;wood;y;;450.0;Lüchow_Dannenberg_Kreis;;;29497.0;10.0;True;n;other;8.0;40.0;100.0;700000.0;15.555.555.555.555.500
Niedersachsen;n;1910.0;gas;y;19a;111.0;Wesermarsch_Kreis;need_of_renovation;Fuldastrasse;26954.0;4.0;True;n;Nordenham;2.0;02. Apr;16.0;102500.0;9.234.234.234.234.230
Niedersachsen;n;1914.0;oil;n;;440.0;Lüchow_Dannenberg_Kreis;;;29476.0;13.0;False;n;other;8.0;;;560000.0;12.727.272.727.272.700
Niedersachsen;n;1973.0;electricity;n;;206.0;Uelzen_Kreis;negotiable;;29556.0;9.0;True;n;other;6.0;02. Apr;16.0;270000.0;13.106.796.116.504.800
Niedersachsen;n;2006.0;gas;n;;150.0;Cloppenburg_Kreis;well_kept;;49685.0;3.0;True;n;other;4.0;;;349900.0;23.326.666.666.666.600
Niedersachsen;n;1974.0;gas;n;;120.0;Oldenburg_Kreis;need_of_renovation;;27798.0;4.0;True;n;other;2.0;02. Apr;16.0;295000.0;24.583.333.333.333.300
Niedersachsen;n;1976.0;gas;n;;220.0;Aurich_Kreis;;;26532.0;5.0;True;n;Großheide;6.0;02. Apr;6.0;485000.0;22.045.454.545.454.500
Niedersachsen;n;1973.0;gas;n;;224.0;Delmenhorst;well_kept;;27755.0;5.0;True;n;other;7.0;02. Apr;16.0;585000.0;26.116.071.428.571.400
Niedersachsen;n;1956.0;gas;y;3;438.0;Lüchow_Dannenberg_Kreis;need_of_renovation;Ziegeleistra&szlig;;;;;;;;;;
Niedersachsen;n;1981.0;gas;y;;190.0;Leer_Kreis;well_kept;;26802.0;5.0;False;n;Moormerland;6.0;;;299000.0;15.736.842.105.263.100
Niedersachsen;n;1920.0;gas;n;;180.8;Verden_Kreis;;;28832.0;7.0;True;n;Achim;5.0;02. Apr;16.0;415000.0;2.295.353.982.300.880
Niedersachsen;n;2000.0;gas;n;35;137.0;Rotenburg_Wümme_Kreis;mint_condition;Im Est;27386.0;5.0;True;n;other;3.0;02. Apr;16.0;239000.0;17.445.255.474.452.500
Niedersachsen;n;1994.0;gas;n;;194.0;Celle_Kreis;well_kept;;29221.0;8.0;True;n;Celle;6.0;40.0;100.0;449000.0;23.144.329.896.907.200
Niedersachsen;n;1996.0;gas;n;;246.0;Heidekreis;;;29640.0;5.0;True;n;Schneverdingen;7.0;02. Apr;6.0;699000.0;28.414.634.146.341.400
Niedersachsen;n;1900.0;gas;n;;110.0;Leer_Kreis;well_kept;;26802.0;3.0;True;n;Moormerland;2.0;40.0;100.0;119000.0;10.818.181.818.181.800
Niedersachsen;n;1965.0;gas;n;;135.0;Celle_Kreis;;;29227.0;7.0;False;y;Celle;3.0;;;329000.0;2.437.037.037.037.030
Niedersachsen;n;1978.0;oil;y;;240.0;Grafschaft_Bentheim_Kreis;;;49828.0;8.0;True;n;other;7.0;02. Apr;16.0;235000.0;9.791.666.666.666.660
Niedersachsen;n;1910.0;gas;n;;198.0;Delmenhorst;refurbished;;27755.0;5.0;True;n;other;6.0;02. Apr;16.0;465000.0;23.484.848.484.848.400
Niedersachsen;n;1960.0;gas;y;;176.0;Lüneburg_Kreis;;;21385.0;7.0;True;n;other;5.0;02. Apr;16.0;319000.0;1812.5
Niedersachsen;y;2020.0;;n;47;115.0;Lüneburg_Kreis;mint_condition;Bi de Forstkoppeln;21449.0;3.0;True;y;other;2.0;40.0;100.0;338000.0;29.391.304.347.826.000
Niedersachsen;n;1999.0;natural_gas_light;n;;101.95;Hildesheim_Kreis;well_kept;;31089.0;4.0;True;n;other;2.0;02. Apr;16.0;199000.0;19.519.372.241.294.700
Niedersachsen;n;1993.0;gas;n;;130.0;Celle_Kreis;well_kept;;29225.0;6.0;True;n;Celle;3.0;40.0;100.0;329000.0;2.530.769.230.769.230
Niedersachsen;n;1898.0;oil:wood;y;;285.0;Uelzen_Kreis;well_kept;;29525.0;9.0;True;n;Uelzen;8.0;02. Apr;16.0;275000.0;9.649.122.807.017.540
Niedersachsen;n;1960.0;oil;y;;138.0;Cuxhaven_Kreis;need_of_renovation;;27616.0;7.0;True;n;other;3.0;40.0;100.0;169000.0;12.246.376.811.594.200
Niedersachsen;n;1956.0;gas;y;;125.0;Aurich_Kreis;well_kept;;26603.0;3.0;True;n;Aurich;3.0;02. Apr;16.0;196000.0;1568.0
Niedersachsen;n;1888.0;;n;;319.0;Nienburg_Weser_Kreis;;;31628.0;11.0;True;n;other;8.0;02. Apr;16.0;180000.0;5.642.633.228.840.120
Niedersachsen;n;1982.0;gas;y;;313.0;Hannover_Kreis;modernized;;30827.0;11. Mai;False;n;Garbsen;8.0;;;891000.0;2.846.645.367.412.140
Niedersachsen;n;1988.0;;n;;77.0;Wittmund_Kreis;well_kept;;26427.0;3.0;False;n;Esens;1.0;;;165000.0;21.428.571.428.571.400
Niedersachsen;n;1970.0;gas;n;;144.0;Wittmund_Kreis;need_of_renovation;;26556.0;7.0;True;n;other;4.0;02. Apr;16.0;199000.0;13.819.444.444.444.400
Niedersachsen;n;1981.0;gas;n;;210.0;Oldenburg_Kreis;need_of_renovation;;26209.0;7.0;True;n;Hatten;6.0;40.0;100.0;385000.0;18.333.333.333.333.300
Niedersachsen;n;1903.0;gas;y;5;150.0;Hildesheim_Kreis;;Schimmeck;31061.0;6.0;True;n;Alfeld_Leine;4.0;40.0;100.0;39000.0;260.0
Niedersachsen;n;1950.0;oil;n;;220.0;Lüchow_Dannenberg_Kreis;;;29462.0;11.0;True;n;other;6.0;40.0;100.0;125000.0;5.681.818.181.818.180
Niedersachsen;n;1957.0;wood;n;;64.0;Peine_Kreis;;;31234.0;3.0;False;n;other;1.0;;;59000.0;921.875
Niedersachsen;n;1993.0;gas;n;;480.0;Hannover;mint_condition;;30657.0;6.0;True;y;other;8.0;40.0;100.0;2990000.0;6.229.166.666.666.660
Niedersachsen;n;1970.0;oil;n;;130.0;Leer_Kreis;modernized;;26810.0;4.0;;n;Westoverledingen;3.0;;;175000.0;13.461.538.461.538.400
Niedersachsen;n;1958.0;oil;y;;210.0;Gifhorn_Kreis;well_kept;;38479.0;6.0;True;n;other;6.0;02. Apr;6.0;439000.0;20.904.761.904.761.900
Niedersachsen;n;1996.0;gas;n;;224.38;Emsland_Kreis;;;49762.0;5.0;True;y;other;7.0;40.0;100.0;285000.0;12.701.666.815.224.100
Niedersachsen;n;1971.0;oil;y;;239.17;Cuxhaven_Kreis;need_of_renovation;;27616.0;8.0;False;n;other;7.0;;;239000.0;9.992.892.085.127.730
Niedersachsen;n;1976.0;natural_gas_heavy;n;4;90.0;Rotenburg_Wümme_Kreis;refurbished;Eschenweg;27389.0;4.0;True;n;other;1.0;02. Apr;16.0;299000.0;3.322.222.222.222.220
Niedersachsen;n;1995.0;gas;y;;112.0;Schaumburg_Kreis;;;31737.0;4.0;True;n;Rinteln;2.0;40.0;100.0;205000.0;1.830.357.142.857.140
Niedersachsen;n;1976.0;;n;;42.0;Harburg_Kreis;;;21255.0;3.0;True;n;other;1.0;02. Apr;16.0;69900.0;16.642.857.142.857.100
Niedersachsen;n;1937.0;oil;n;;140.0;Hameln_Pyrmont_Kreis;well_kept;;31840.0;5.0;True;n;Hessisch_Oldendorf;3.0;02. Apr;16.0;249000.0;17.785.714.285.714.200
Niedersachsen;n;1974.0;oil;y;;145.0;Verden_Kreis;;;27308.0;6.0;True;n;other;4.0;02. Apr;16.0;338000.0;23.310.344.827.586.200
Niedersachsen;n;1964.0;gas;n;;227.48;Leer_Kreis;;;26826.0;7.0;True;n;Weener;7.0;40.0;100.0;206000.0;9.055.741.164.058.370
Niedersachsen;n;1968.0;gas;y;;120.0;Aurich_Kreis;need_of_renovation;;26529.0;5.0;True;n;other;2.0;40.0;100.0;89000.0;7.416.666.666.666.660
Niedersachsen;n;1890.0;gas;n;;179.17;Wesermarsch_Kreis;refurbished;;26931.0;8.0;True;n;Elsfleth;5.0;40.0;100.0;249500.0;13.925.322.319.584.700
Niedersachsen;n;2015.0;oil;n;;332.5;Nienburg_Weser_Kreis;modernized;;32600.0;9.0;True;y;other;8.0;02. Apr;6.0;249000.0;7.488.721.804.511.270
Niedersachsen;n;1900.0;oil:wood;n;;200.0;Diepholz_Kreis;;;27245.0;5.0;True;n;other;6.0;02. Apr;6.0;274000.0;1370.0
Niedersachsen;n;1955.0;gas:wood;n;;80.0;Aurich_Kreis;well_kept;;26529.0;3.0;True;n;other;1.0;40.0;100.0;149000.0;1862.5
Niedersachsen;y;2020.0;;n;;171.0;Hameln_Pyrmont_Kreis;first_time_use;;31812.0;5.0;True;n;Bad_Pyrmont;5.0;40.0;100.0;415000.0;24.269.005.847.953.200
Niedersachsen;n;1965.0;;n;;120.0;Friesland_Kreis;need_of_renovation;;26340.0;4.0;;n;Zetel;2.0;;;125000.0;10.416.666.666.666.600
Niedersachsen;n;1995.0;gas;n;;149.11;Cloppenburg_Kreis;well_kept;;49681.0;6.0;True;n;other;4.0;02. Apr;16.0;355000.0;2.380.792.703.373.340
Niedersachsen;n;1960.0;gas;n;;140.0;Braunschweig;well_kept;;38126.0;5.0;True;n;other;3.0;40.0;100.0;365000.0;26.071.428.571.428.500
Niedersachsen;n;1970.0;gas;y;;139.0;Wesermarsch_Kreis;;;26349.0;5.0;True;n;Jade;3.0;40.0;100.0;179000.0;1.287.769.784.172.660
Niedersachsen;n;1900.0;gas;y;;220.0;Gifhorn_Kreis;;;29365.0;8.0;True;n;other;6.0;40.0;100.0;120000.0;5.454.545.454.545.450
Niedersachsen;n;1912.0;gas;n;;110.0;Osterode_am_Harz_Kreis;modernized;;37431.0;4.0;True;n;Bad_Lauterberg_im_Harz;2.0;40.0;100.0;142500.0;12.954.545.454.545.400
Niedersachsen;n;1961.0;oil;y;;100.0;Gifhorn_Kreis;need_of_renovation;;29378.0;4.0;True;n;Wittingen;1.0;40.0;100.0;184900.0;1849.0
Niedersachsen;n;1994.0;;n;;173.0;Heidekreis;well_kept;;29640.0;5.0;True;n;Schneverdingen;5.0;02. Apr;16.0;448000.0;25.895.953.757.225.400
Niedersachsen;n;2016.0;;n;;250.0;Celle_Kreis;;;29308.0;06. Mai;True;n;Winsen_Aller;7.0;40.0;100.0;469000.0;1876.0
Niedersachsen;n;1972.0;gas;n;;151.0;Grafschaft_Bentheim_Kreis;;;48527.0;7.0;True;n;Nordhorn;4.0;40.0;100.0;249000.0;16.490.066.225.165.500
Niedersachsen;n;1995.0;gas;n;;234.0;Osnabrück_Kreis;well_kept;;49584.0;6.0;True;n;Fürstenau;7.0;40.0;100.0;319000.0;13.632.478.632.478.600
Niedersachsen;n;1967.0;oil;y;;149.0;Goslar_Kreis;well_kept;;38723.0;3.0;True;n;Seesen;4.0;40.0;100.0;284000.0;19.060.402.684.563.700
Niedersachsen;n;1971.0;gas;y;;141.0;Hildesheim_Kreis;well_kept;;31139.0;5.0;True;n;Hildesheim;4.0;40.0;100.0;345000.0;2.446.808.510.638.290
Niedersachsen;n;1966.0;gas;n;;173.0;Leer_Kreis;well_kept;;26789.0;7.0;True;n;Leer_Ostfriesland;5.0;40.0;100.0;255000.0;14.739.884.393.063.500
Niedersachsen;y;2021.0;;n;;162.73;Osnabrück_Kreis;first_time_use;;49134.0;5.0;False;n;other;5.0;;;629000.0;3.865.298.346.955.070
Niedersachsen;n;1907.0;gas;n;;459.0;Grafschaft_Bentheim_Kreis;modernized;;48455.0;14.0;True;n;Bad_Bentheim;8.0;40.0;100.0;680000.0;14.814.814.814.814.800
Niedersachsen;n;1968.0;gas;n;;70.0;Wilhelmshaven;;;26388.0;3.0;True;n;other;1.0;10.0;50.0;139000.0;19.857.142.857.142.800
Niedersachsen;n;1962.0;gas;n;;105.0;Aurich_Kreis;need_of_renovation;;26624.0;3.0;True;n;Südbrookmerland;2.0;02. Apr;16.0;139000.0;13.238.095.238.095.200
Niedersachsen;n;1971.0;oil;y;;145.0;Schaumburg_Kreis;well_kept;;31737.0;7.0;True;n;Rinteln;4.0;40.0;100.0;195000.0;13.448.275.862.068.900
Niedersachsen;n;1994.0;gas;n;;120.0;Leer_Kreis;;;26826.0;5.0;;n;Weener;2.0;;;295000.0;24.583.333.333.333.300
Niedersachsen;n;2013.0;gas;y;;155.49;Harburg_Kreis;mint_condition;;21279.0;4.0;False;n;other;4.0;;;775000.0;4.984.243.359.701.580
Niedersachsen;n;2006.0;gas:wood;n;;133.0;Harburg_Kreis;mint_condition;;21436.0;3.0;False;n;other;3.0;;;439000.0;3.300.751.879.699.240
Niedersachsen;n;1967.0;oil;y;;155.07;Osnabrück_Kreis;well_kept;;49205.0;5.0;True;n;other;4.0;40.0;100.0;409000.0;26.375.185.400.141.800
Niedersachsen;n;2002.0;gas;n;;150.0;Hildesheim_Kreis;mint_condition;;31191.0;7.0;True;n;other;4.0;40.0;100.0;384000.0;2560.0
Niedersachsen;n;1928.0;gas;y;;205.0;Hannover_Kreis;well_kept;;30952.0;6.0;True;n;Ronnenberg;6.0;40.0;100.0;450000.0;2.195.121.951.219.510
Niedersachsen;n;1996.0;gas;n;;151.0;Aurich_Kreis;mint_condition;;26553.0;5.0;True;n;Dornum;4.0;02. Apr;16.0;385000.0;25.496.688.741.721.800
Niedersachsen;n;1982.0;gas;n;;167.57;Aurich_Kreis;well_kept;;26605.0;4.0;True;n;Aurich;5.0;02. Apr;16.0;239000.0;14.262.696.186.668.200
Niedersachsen;n;1917.0;gas:oil;y;;733.0;Lüneburg_Kreis;;;21371.0;23.0;False;n;other;8.0;;;599000.0;8.171.896.316.507.500
Niedersachsen;n;2005.0;gas;n;;153.0;Celle_Kreis;well_kept;;29348.0;4.0;True;n;other;4.0;10.0;50.0;319000.0;2.084.967.320.261.430
Niedersachsen;n;2003.0;gas;y;;142.0;Stade_Kreis;well_kept;;21644.0;5.0;True;n;other;4.0;02. Apr;16.0;470000.0;33.098.591.549.295.700
Niedersachsen;n;1977.0;oil;y;;377.47;Heidekreis;well_kept;;29699.0;7.0;True;n;other;8.0;40.0;100.0;530000.0;14.040.850.928.550.600
Niedersachsen;n;1978.0;;y;;357.0;Ammerland_Kreis;well_kept;;26160.0;9.0;True;n;Bad_Zwischenahn;8.0;10.0;50.0;730000.0;20.448.179.271.708.600
Niedersachsen;n;1959.0;gas;n;;125.0;Celle_Kreis;need_of_renovation;;29308.0;5.0;True;n;Winsen_Aller;3.0;10.0;50.0;98000.0;784.0
Niedersachsen;n;1928.0;gas;n;;180.0;Lüneburg_Kreis;well_kept;;21379.0;7.0;True;n;other;5.0;40.0;100.0;325000.0;18.055.555.555.555.500
Niedersachsen;n;2000.0;;n;;135.0;Ammerland_Kreis;need_of_renovation;;26188.0;5.0;True;n;Edewecht;3.0;40.0;100.0;375000.0;2.777.777.777.777.770
Niedersachsen;n;1620.0;;n;;300.0;Ammerland_Kreis;;;26180.0;8.0;True;n;Rastede;8.0;10.0;50.0;1275000.0;4250.0
Niedersachsen;n;1990.0;gas;n;;120.0;Lüchow_Dannenberg_Kreis;refurbished;;29462.0;4.0;False;n;other;2.0;;;107500.0;8.958.333.333.333.330
Niedersachsen;n;2016.0;;n;;216.0;Hannover_Kreis;mint_condition;;30982.0;7.0;True;n;Pattensen;6.0;40.0;100.0;698000.0;32.314.814.814.814.800
Niedersachsen;n;1968.0;oil;y;;242.0;Schaumburg_Kreis;mint_condition;;31699.0;10.0;True;n;other;7.0;40.0;100.0;395000.0;16.322.314.049.586.700
Niedersachsen;n;1932.0;;n;;400.0;Osnabrück_Kreis;well_kept;;49328.0;15.0;True;n;Melle;8.0;02. Apr;16.0;359000.0;897.5
Niedersachsen;n;1988.0;;n;;110.0;Rotenburg_Wümme_Kreis;;;27356.0;4.0;True;n;Rotenburg_Wümme;2.0;02. Apr;16.0;280000.0;25.454.545.454.545.400
Niedersachsen;n;1960.0;gas;y;;253.0;Vechta_Kreis;;;49401.0;7.0;True;y;other;7.0;;;349000.0;13.794.466.403.162.000
Niedersachsen;n;2015.0;gas;n;;120.0;Schaumburg_Kreis;mint_condition;;31553.0;6.0;True;n;other;2.0;02. Apr;16.0;315000.0;2625.0
Niedersachsen;n;1971.0;oil;y;;117.0;Celle_Kreis;need_of_renovation;;29303.0;6.0;True;n;other;2.0;02. Apr;16.0;139000.0;1.188.034.188.034.180
Niedersachsen;n;1968.0;gas;y;;173.0;Diepholz_Kreis;;;49453.0;7.0;True;n;other;5.0;10.0;50.0;259000.0;14.971.098.265.895.900
Niedersachsen;n;1937.0;;y;;100.0;Salzgitter;mint_condition;;38226.0;4.0;False;n;Lebenstedt;1.0;;;258000.0;2580.0
Niedersachsen;n;1966.0;oil;y;;116.0;Gifhorn_Kreis;need_of_renovation;;38471.0;5.0;True;n;Rühen;2.0;40.0;100.0;215000.0;1.853.448.275.862.060
Niedersachsen;n;1909.0;oil:wood;n;;220.0;Gifhorn_Kreis;well_kept;;38465.0;9.0;True;n;other;6.0;02. Apr;16.0;280000.0;12.727.272.727.272.700
Niedersachsen;n;1870.0;;n;;350.0;Hannover_Kreis;ripe_for_demolition;;30890.0;12.0;True;n;Barsinghausen;8.0;40.0;100.0;445000.0;12.714.285.714.285.700
Niedersachsen;n;1870.0;;n;;125.0;Wolfenbüttel_Kreis;modernized;;38300.0;5.0;True;n;Wolfenbüttel;3.0;02. Apr;16.0;325000.0;2600.0
Niedersachsen;n;1974.0;oil;n;;190.0;Harburg_Kreis;well_kept;;21244.0;5.0;True;n;Buchholz_in_der_Nordheide;6.0;40.0;100.0;475000.0;2500.0
Niedersachsen;n;1980.0;oil;y;;99.21;Harburg_Kreis;well_kept;;21255.0;4.0;True;n;other;1.0;02. Apr;16.0;265000.0;2.671.101.703.457.310
Niedersachsen;n;1973.0;gas;y;;132.32;Harburg_Kreis;well_kept;;21218.0;4.0;True;n;Seevetal;3.0;40.0;100.0;500000.0;37.787.182.587.666.200
Niedersachsen;n;2014.0;gas;n;48;185.0;Heidekreis;;Speckenmoor;29633.0;6.0;True;n;other;6.0;02. Apr;16.0;379000.0;20.486.486.486.486.400
Niedersachsen;n;2002.0;gas;n;;164.5;Schaumburg_Kreis;modernized;;31553.0;4.0;True;n;other;5.0;40.0;100.0;268000.0;1.629.179.331.306.990
Niedersachsen;n;1830.0;gas;y;;190.88;Hannover_Kreis;well_kept;;31535.0;10.0;True;n;Neustadt_am_Rübenberge;6.0;40.0;100.0;230000.0;1.204.945.515.507.120
Niedersachsen;y;2020.0;gas;n;;391.0;Stade_Kreis;first_time_use;;21720.0;14.0;True;n;other;8.0;02. Apr;16.0;920000.0;23.529.411.764.705.800
Niedersachsen;n;1955.0;natural_gas_light;n;112;100.0;Cuxhaven_Kreis;ripe_for_demolition;Drangstweg;27472.0;5.0;True;n;Cuxhaven;1.0;40.0;100.0;190000.0;1900.0
Niedersachsen;n;1999.0;;n;0;217.0;Diepholz_Kreis;well_kept;L&uuml;;;;;;;;;;
Niedersachsen;n;1970.0;oil;y;;152.0;Harburg_Kreis;well_kept;;21224.0;5.0;False;n;Rosengarten;4.0;;;475000.0;3125.0
Niedersachsen;n;1950.0;oil;y;;122.0;Northeim_Kreis;well_kept;;37170.0;5.0;False;n;other;3.0;;;99900.0;8.188.524.590.163.930
Niedersachsen;n;1978.0;oil;y;0;175.0;Cuxhaven_Kreis;well_kept;Am Steinkamp;27616.0;5.0;True;n;other;5.0;02. Apr;16.0;298500.0;17.057.142.857.142.800
Niedersachsen;n;1974.0;;n;;220.0;Göttingen_Kreis;;;37434.0;8.0;True;n;other;6.0;02. Apr;6.0;265000.0;12.045.454.545.454.500
Niedersachsen;n;1983.0;wood;n;;160.0;Hannover_Kreis;well_kept;;30823.0;6.0;True;n;Garbsen;4.0;40.0;100.0;498000.0;3112.5
Niedersachsen;n;1970.0;gas;y;17;150.0;Schaumburg_Kreis;well_kept;&Uuml;;;;;;;;;;
Niedersachsen;n;1980.0;natural_gas_light;n;;105.0;Verden_Kreis;;;28832.0;4.0;True;n;Achim;2.0;40.0;100.0;289000.0;27.523.809.523.809.500
Niedersachsen;n;1637.0;gas;y;10;165.0;Verden_Kreis;fully_renovated;Im Dicken Ort;27283.0;5.0;True;y;Verden_Aller;5.0;40.0;100.0;629000.0;3.812.121.212.121.210
Niedersachsen;n;2003.0;gas;n;;198.0;Emsland_Kreis;mint_condition;;49770.0;7.0;True;n;Herzlake;6.0;02. Apr;16.0;345000.0;17.424.242.424.242.400
Niedersachsen;n;1973.0;oil;n;;179.0;Hannover_Kreis;;;30982.0;05. Mai;True;n;Pattensen;5.0;40.0;100.0;298000.0;1.664.804.469.273.740
Niedersachsen;n;1991.0;gas;n;;212.0;Heidekreis;well_kept;;29649.0;9.0;True;n;other;6.0;02. Apr;16.0;459000.0;21.650.943.396.226.400
Niedersachsen;n;2000.0;district_heating;n;;183.0;Delmenhorst;mint_condition;;27749.0;6.0;True;n;other;6.0;02. Apr;16.0;419700.0;229.344.262.295.082
Niedersachsen;n;1996.0;gas;n;;130.0;Friesland_Kreis;well_kept;;26434.0;4.0;True;n;Wangerland;3.0;02. Apr;16.0;349000.0;26.846.153.846.153.800
Niedersachsen;n;1952.0;oil;y;;172.0;Hannover_Kreis;;;30890.0;6.0;True;n;Barsinghausen;5.0;40.0;100.0;345000.0;20.058.139.534.883.700
Niedersachsen;n;1991.0;gas;y;6;213.0;Osnabrück_Kreis;well_kept;Nelkenweg;49577.0;8.0;True;n;other;6.0;40.0;100.0;279000.0;13.098.591.549.295.700
Niedersachsen;n;1906.0;gas;y;;270.0;Heidekreis;;;29683.0;9.0;True;n;other;8.0;40.0;100.0;450000.0;16.666.666.666.666.600
Niedersachsen;n;1974.0;;n;;90.0;Aurich_Kreis;;;26629.0;3.0;True;n;Großefehn;1.0;;;109000.0;1.211.111.111.111.110
Niedersachsen;n;2009.0;solar_heating;n;;148.0;Cuxhaven_Kreis;mint_condition;;27607.0;5.0;True;n;Langen;4.0;02. Apr;16.0;399000.0;2.695.945.945.945.940
Niedersachsen;n;2014.0;gas;n;18;154.0;Osnabrück_Kreis;mint_condition;Schwarzer Weg;49584.0;02. Mai;True;n;Fürstenau;4.0;40.0;100.0;399000.0;2.590.909.090.909.090
Niedersachsen;n;1750.0;oil;n;;225.0;Goslar_Kreis;need_of_renovation;;38667.0;10.0;True;n;Bad_Harzburg;7.0;40.0;100.0;150000.0;6.666.666.666.666.660
Niedersachsen;n;1992.0;gas;n;;95.0;Aurich_Kreis;;;26603.0;3.0;True;n;Aurich;1.0;02. Apr;16.0;159900.0;1.683.157.894.736.840
Niedersachsen;n;2005.0;wood_chips;n;;220.0;Rotenburg_Wümme_Kreis;;;27367.0;7.0;True;n;other;6.0;;;397000.0;18.045.454.545.454.500
Niedersachsen;n;1914.0;gas;y;;480.0;Helmstedt_Kreis;refurbished;;38350.0;11.0;True;n;Helmstedt;8.0;40.0;100.0;483000.0;1006.25
Niedersachsen;n;1999.0;gas;n;;40.0;Helmstedt_Kreis;well_kept;;38375.0;2.0;True;n;other;1.0;;;85000.0;2125.0
Niedersachsen;n;1973.0;oil;n;;230.0;Aurich_Kreis;need_of_renovation;;26629.0;7.0;True;n;Großefehn;7.0;02. Apr;6.0;235000.0;10.217.391.304.347.800
Niedersachsen;n;1981.0;gas;n;;152.7;Ammerland_Kreis;modernized;;26160.0;5.0;True;n;Bad_Zwischenahn;4.0;10.0;50.0;395000.0;2.586.771.447.282.250
Niedersachsen;n;1907.0;gas;n;;270.0;Wesermarsch_Kreis;refurbished;;26954.0;9.0;True;n;Nordenham;8.0;02. Apr;16.0;385000.0;14.259.259.259.259.200
Niedersachsen;n;1993.0;gas;n;;368.0;Cloppenburg_Kreis;need_of_renovation;;26219.0;14.0;True;n;other;8.0;02. Apr;16.0;419000.0;11.385.869.565.217.300
Niedersachsen;n;1965.0;gas;n;;110.0;Aurich_Kreis;;;26605.0;4.0;True;n;Aurich;2.0;02. Apr;6.0;99000.0;900.0
Niedersachsen;n;1978.0;oil;y;;230.0;Emsland_Kreis;well_kept;;49808.0;10.0;True;n;Lingen_Ems;7.0;40.0;100.0;295000.0;1.282.608.695.652.170
Niedersachsen;n;1994.0;gas;n;;407.0;Osnabrück_Kreis;well_kept;;49205.0;10.0;True;n;other;8.0;02. Apr;16.0;879000.0;21.597.051.597.051.500
Niedersachsen;n;1930.0;oil;n;;200.0;Aurich_Kreis;;;26624.0;11.0;False;n;Südbrookmerland;6.0;;;175000.0;875.0
Niedersachsen;n;1970.0;gas;y;;89.0;Delmenhorst;well_kept;;27755.0;4.0;True;n;other;1.0;02. Apr;16.0;215000.0;24.157.303.370.786.500
Niedersachsen;n;1977.0;gas;n;;187.0;Ammerland_Kreis;well_kept;;26160.0;7.0;True;y;Bad_Zwischenahn;6.0;10.0;50.0;320000.0;17.112.299.465.240.600
Niedersachsen;n;1977.0;oil;y;;170.0;Northeim_Kreis;;;37574.0;7.0;True;n;Kreiensen;5.0;02. Apr;6.0;186500.0;10.970.588.235.294.100
Niedersachsen;n;1882.0;gas;n;13;640.0;Schaumburg_Kreis;modernized;Heidestra&szlig;;;;;;;;;;
Niedersachsen;n;1958.0;gas;n;;95.0;Ammerland_Kreis;well_kept;;26215.0;5.0;True;n;other;1.0;40.0;100.0;249000.0;26.210.526.315.789.400
Niedersachsen;n;1920.0;;y;;220.0;Diepholz_Kreis;;;27245.0;6.0;True;n;other;6.0;02. Apr;6.0;279000.0;12.681.818.181.818.100
Niedersachsen;n;1984.0;gas;y;;180.7;Oldenburg_Kreis;well_kept;;27793.0;6.0;True;n;Wildeshausen;5.0;02. Apr;16.0;399000.0;22.080.796.900.940.700
Niedersachsen;n;1869.0;natural_gas_light;y;;234.0;Helmstedt_Kreis;negotiable;;38350.0;11.0;True;n;Helmstedt;7.0;40.0;100.0;130000.0;5.555.555.555.555.550
Niedersachsen;n;1938.0;gas;n;;216.69;Wittmund_Kreis;;;26446.0;8.0;True;n;other;6.0;02. Apr;16.0;234900.0;1.084.037.103.696.520
Niedersachsen;n;1957.0;gas;n;;101.0;Peine_Kreis;;;31228.0;4.0;True;n;Peine;2.0;40.0;100.0;135000.0;13.366.336.633.663.300
Niedersachsen;n;1972.0;gas;n;;354.0;Harburg_Kreis;modernized;;21227.0;9.0;True;n;Bendestorf;8.0;02. Apr;6.0;2250000.0;6.355.932.203.389.830
Niedersachsen;y;2019.0;gas;n;;172.0;Leer_Kreis;first_time_use;;26789.0;5.0;True;y;Leer_Ostfriesland;5.0;40.0;100.0;429000.0;2.494.186.046.511.620
Niedersachsen;n;2001.0;gas;n;;125.0;Emden;well_kept;;26721.0;4.0;True;n;other;3.0;02. Apr;16.0;239000.0;1912.0
Niedersachsen;y;2019.0;;n;;75.0;Wesermarsch_Kreis;mint_condition;;26349.0;3.0;True;n;Jade;1.0;02. Apr;16.0;225000.0;3000.0
